uid,iid,rating
6665,4186,5
6666,4186,4
6667,4186,5
6668,4186,4
6669,4186,5
6670,4186,5
6670,12383,4
6671,4186,4
6671,14538,3
6672,4186,5
6673,4186,5
6673,10120,4
6673,12257,5
6674,4186,5
6675,4186,5
6675,12313,5
6675,12404,3
6676,4186,4
6677,4186,5
6678,4186,5
6678,11926,5
6679,4186,4
6680,4186,4
6681,4186,5
6681,4210,1
6681,6164,4
6681,6300,2
6681,6597,5
6681,7713,5
6681,12227,5
6682,4186,5
6683,4186,5
6683,12468,4
6684,4186,5
6685,4186,5
6685,4189,3
6685,14465,4
6686,4186,5
6687,4186,5
6688,4186,5
6689,4186,5
6690,4186,5
6690,4292,5
6690,6272,5
6690,12060,5
6691,4186,5
6692,4186,5
6692,12268,4
6693,4186,5
6693,12257,5
6694,4186,5
6694,4206,5
6694,12357,5
6695,4186,4
6695,5097,5
6695,5116,5
6695,7534,5
6696,4186,5
6697,4186,5
6698,4186,5
6699,4186,5
6699,12369,4
6700,4186,5
6701,4186,5
6701,10139,3
6701,10171,5
6701,10188,5
6701,10210,5
6701,10296,5
6702,4186,1
6703,4186,3
6703,4206,5
6703,12367,4
6704,4186,5
6705,4186,5
6706,4186,4
6707,4186,5
6707,6312,4
6707,12467,4
6708,4186,5
6709,4186,4
6710,4186,5
6711,4186,5
6712,4186,4
6713,4186,5
6714,4186,4
6715,4186,5
6716,4186,5
6716,13249,5
6717,4186,5
6718,4186,5
6718,6278,4
6719,4186,5
6720,4186,4
6720,6313,4
6720,6746,5
6721,4186,5
6722,4186,5
6722,4198,5
6722,4446,5
6722,6325,5
6723,4186,5
6724,4186,5
6724,6588,3
6724,8769,4
6724,14308,3
6724,14507,3
6725,4186,5
6725,4244,5
6725,4414,5
6725,4632,5
6725,6701,5
6725,7670,5
6725,7769,4
6726,4186,4
6726,4274,5
6726,15192,4
6727,4186,5
6728,4186,5
6729,4186,4
6730,4186,5
6730,4244,4
6730,4454,4
6731,4186,5
6731,4414,5
6731,4595,5
6731,5626,5
6731,6477,5
6731,6805,5
6731,10206,5
6732,4186,4
6732,4588,5
6732,10930,5
6732,11029,4
6732,11253,5
6732,13073,5
6733,4186,5
6734,4186,5
6735,4186,4
6736,4186,5
6736,6315,5
6736,7589,5
6736,12402,5
6737,4186,5
6738,4186,5
6738,10206,5
6739,4186,4
6739,12326,4
6740,4186,5
6741,4186,5
6741,4524,5
6742,4186,5
6742,6141,5
6742,6937,3
6742,10576,2
6742,13164,5
6743,4186,5
6744,4186,5
6745,4186,5
6746,4186,5
6746,12468,5
6747,4186,5
6748,4186,4
6749,4186,5
6750,4186,5
6751,4186,5
6751,4503,5
6752,4186,5
6752,6262,4
6753,4186,5
6753,9460,4
6754,4187,3
6754,4198,5
6754,4201,4
6755,4187,5
6755,7820,5
6756,4187,4
6757,4187,2
6757,7666,5
6757,7774,4
6758,4187,5
6759,4187,3
6760,4187,3
6760,7611,5
6760,8591,5
6760,14475,5
6761,4188,5
6762,4188,5
6762,4479,4
6762,6108,3
6762,7924,5
6763,4188,5
6764,4188,5
6764,4196,5
6764,5646,4
6764,6307,5
6764,12440,5
6765,4189,3
6766,4189,3
6767,4189,2
6767,6267,3
6768,4189,5
6769,4189,4
6769,4418,5
6769,13164,5
6770,4189,3
6771,10171,5
6771,10206,5
6771,12367,5
6772,4192,5
6772,12266,5
6772,12462,5
6773,4192,5
6773,6053,4
6773,6247,5
6774,4192,5
6774,4625,5
6774,6293,5
6774,6663,5
6774,12089,5
6774,13412,4
6775,4192,5
6775,4207,4
6775,4625,5
6775,10171,5
6775,11052,5
6775,12479,5
6775,13199,4
6776,4192,4
6776,15036,1
6777,12101,4
6779,4206,5
6780,4196,4
6780,6701,5
6780,14529,5
6781,4196,5
6782,4196,5
6783,4196,5
6784,4196,5
6784,6309,3
6785,4196,5
6786,4196,5
6787,4196,5
6787,11938,5
6787,13120,5
6788,4196,5
6788,5145,4
6788,7438,4
6788,7864,5
6788,12405,4
6789,4196,5
6789,8891,5
6790,4196,5
6790,4477,2
6790,6785,5
6790,11423,5
6790,11468,5
6790,12462,5
6790,12870,5
6791,4196,5
6791,4202,1
6792,4196,5
6793,4196,4
6794,4196,5
6794,5484,5
6794,5520,5
6794,15519,4
6795,7720,3
6795,7815,5
6795,10160,5
6795,12309,5
6795,13193,2
6795,14458,4
6795,14500,3
6795,14501,4
6796,4198,2
6797,4198,3
6798,4198,4
6799,4198,4
6800,4198,5
6800,6291,5
6800,7590,4
6800,7893,5
6800,10581,5
6800,10956,4
6800,11111,5
6800,12268,5
6800,12342,5
6800,12468,5
6800,13189,5
6800,14548,5
6800,14888,4
6801,4198,5
6802,4198,5
6802,4488,5
6803,4200,3
6803,4202,4
6803,12342,5
6803,12383,5
6804,4201,4
6805,4201,5
6806,4201,2
6807,4201,5
6808,4201,5
6809,4202,4
6809,7634,3
6810,4202,5
6811,4202,2
6811,6291,5
6812,4202,3
6812,4206,5
6812,6273,4
6812,6322,5
6812,7758,5
6812,12357,4
6812,12442,5
6812,12479,4
6812,14506,5
6813,4202,3
6814,4202,5
6815,4202,4
6816,4202,4
6816,7890,5
6816,12460,4
6816,12462,5
6816,14515,3
6817,4202,5
6817,7740,5
6817,7833,5
6817,11957,5
6818,4202,1
6818,12682,5
6819,4202,5
6820,4202,5
6821,4202,4
6822,4202,5
6823,4202,5
6824,4206,5
6825,4206,5
6825,4207,4
6825,7893,2
6826,4206,3
6827,4206,5
6828,4206,5
6829,4206,4
6829,7893,4
6830,4206,5
6830,5099,5
6830,12454,5
6831,4206,5
6832,4206,4
6833,4206,5
6833,10128,5
6833,12329,5
6833,12369,4
6834,4206,5
6835,4206,5
6835,6129,4
6836,4206,5
6837,4206,5
6838,4206,5
6838,6307,4
6839,4206,1
6839,7953,5
6840,4206,5
6841,4206,5
6841,7893,5
6841,12033,5
6842,4206,5
6843,4206,4
6844,4206,5
6844,6246,5
6845,4206,5
6846,4206,5
6847,4206,4
6848,4206,3
6849,4206,5
6849,10159,5
6849,10427,4
6849,10746,2
6849,11968,4
6849,12454,5
6849,14530,3
6850,4206,5
6850,14538,3
6851,4206,5
6852,4206,4
6853,4206,5
6853,7332,5
6854,4206,4
6855,4206,5
6855,6613,4
6855,6732,2
6856,4206,5
6857,4206,5
6858,4206,5
6858,6312,3
6858,6313,4
6858,6314,5
6858,7893,5
6858,12342,5
6858,12462,4
6859,4206,5
6859,4207,5
6860,4206,3
6861,4206,4
6862,4206,5
6863,4206,5
6864,4206,3
6864,7893,3
6865,4206,5
6866,4206,3
6866,6314,3
6867,4206,5
6867,13399,4
6868,4206,4
6869,4206,4
6869,6314,4
6870,4206,5
6871,4206,5
6871,6107,5
6871,12468,4
6872,4206,5
6872,6701,5
6873,4206,5
6874,4206,5
6875,4206,5
6876,4206,5
6877,4206,3
6877,4207,3
6877,7920,2
6878,4206,4
6878,10245,4
6879,4206,4
6879,11378,5
6880,4206,4
6880,4207,1
6881,4206,5
6882,4206,5
6883,4206,5
6884,4206,4
6884,4503,4
6885,4206,5
6886,4206,5
6887,4206,4
6887,10561,5
6887,12417,5
6888,4207,4
6888,5015,4
6888,6107,4
6888,6272,5
6888,12268,4
6888,12329,4
6888,12390,5
6888,13164,4
6889,4207,4
6890,4207,4
6890,10227,3
6890,12037,5
6890,14529,3
6890,14548,4
6891,4207,4
6891,4208,2
6891,6304,3
6891,6309,5
6891,6312,4
6891,6317,1
6891,12462,4
6891,13197,4
6891,14515,4
6892,4207,5
6892,6307,5
6893,4207,2
6894,4207,4
6895,4207,4
6896,4207,4
6897,4207,4
6898,4207,3
6899,4207,5
6900,4207,5
6901,4207,3
6902,4207,3
6903,4207,5
6904,4207,5
6904,7893,4
6905,4207,4
6905,7893,5
6906,4207,4
6907,4207,4
6907,12462,4
6908,4207,5
6908,6746,5
6909,4207,3
6910,4207,5
6910,6291,5
6911,4207,3
6912,4207,4
6913,4207,3
6914,4207,4
6915,4207,5
6915,6746,5
6916,4207,5
6916,12371,1
6917,4207,5
6917,10267,5
6917,12075,5
6917,12326,4
6917,12507,5
6918,4207,4
6919,4207,4
6919,6660,5
6919,7907,4
6920,4207,4
6920,12454,5
6921,4207,5
6922,4207,5
6923,4207,5
6924,4207,5
6925,4207,5
6926,4207,4
6926,7587,5
6926,12172,5
6927,4207,4
6928,4207,5
6928,5102,4
6929,4207,5
6930,4207,5
6931,4207,4
6932,4207,5
6932,7893,4
6933,4207,4
6934,4207,4
6934,6701,5
6935,4207,4
6936,4207,5
6937,4207,5
6938,4207,3
6939,4207,4
6940,4207,5
6941,4207,4
6942,4207,4
6942,7438,5
6942,10181,5
6943,4207,5
6944,4208,5
6945,4209,5
6945,4209,5
6946,4209,4
6947,4209,5
6947,12418,5
6948,4209,3
6948,6303,3
6949,4209,4
6950,4209,5
6951,4209,4
6952,4209,3
6952,4292,5
6952,5046,5
6952,12122,5
6952,12137,4
6952,12138,5
6952,12232,5
6952,12289,3
6952,12342,4
6952,12389,5
6952,12427,2
6952,12741,4
6953,4209,2
6954,4210,5
6954,7723,5
6954,12462,5
6955,4210,3
6955,6829,5
6955,7084,4
6955,8568,4
6955,12350,3
6955,13209,5
6956,4210,4
6957,12103,5
6959,4212,5
6959,4414,5
6960,4212,5
6961,4212,4
6961,11423,5
6962,4212,5
6963,4212,4
6963,4611,5
6964,4212,5
6964,9702,5
6965,4214,5
6965,6166,5
6966,4214,5
6967,4214,1
6967,7105,1
6967,14482,4
6968,4214,5
6969,4214,5
6970,4214,5
6971,4214,4
6971,6613,4
6971,11649,4
6972,4214,5
6972,12021,5
6972,12369,5
6972,12462,5
6972,12479,5
6973,4214,4
6973,4214,4
6973,10836,3
6974,4214,5
6976,6027,4
6976,6152,5
6976,10402,5
6976,10458,5
6978,4226,5
6979,4226,4
6980,4226,5
6981,4226,5
6982,4226,5
6982,4503,4
6982,13164,5
6983,4226,5
6983,10989,5
6983,12369,5
6983,12460,4
6983,12975,5
6983,13190,4
6983,13586,5
6984,7671,5
6984,12332,5
6984,13344,4
6985,4380,5
6987,12442,3
6988,4237,4
6989,4239,5
6990,4239,5
6991,4239,5
6992,4239,5
6993,4239,5
6995,4244,5
6996,4244,4
6997,4244,5
6997,4466,4
6997,6365,5
6997,7880,4
6997,7890,5
6997,8570,4
6997,11939,4
6997,12294,4
6997,12371,4
6997,12432,4
6997,12479,4
6997,13255,5
6998,4244,5
6998,5514,5
6998,6307,5
6998,6477,5
6998,6613,4
6998,7815,5
6998,11354,5
6999,4244,4
7000,4244,5
7001,4244,4
7001,12136,4
7002,4244,5
7003,4244,5
7004,4244,5
7005,4244,5
7005,9077,4
7007,4249,4
7008,4249,4
7009,4249,5
7011,4413,4
7011,12741,5
7011,15045,3
7015,4680,4
7016,4263,5
7017,4263,4
7018,12101,5
7019,4266,5
7020,4266,5
7024,4274,5
7024,12007,5
7025,4274,5
7026,4274,5
7032,4283,3
7038,4292,5
7038,14506,5
7039,4292,3
7040,4292,3
7040,12284,4
7041,4292,4
7041,7723,5
7042,4292,2
7042,6240,4
7043,4292,4
7044,4292,5
7045,4292,3
7045,6806,4
7045,7740,5
7046,4292,5
7046,7715,5
7046,7743,5
7046,12309,5
7047,4292,5
7048,4292,5
7048,14501,4
7049,4292,4
7049,10120,4
7050,4292,4
7051,4292,5
7051,13399,5
7052,4292,4
7053,4292,5
7054,4292,5
7055,4292,4
7056,4292,5
7057,6851,5
7057,9133,5
7058,4296,4
7058,6081,5
7058,10120,4
7058,14501,5
7059,4296,5
7059,6027,4
7060,4296,5
7061,4296,5
7061,7494,5
7061,7706,5
7062,4296,4
7063,4296,5
7068,4310,5
7068,11971,5
7069,4310,5
7070,4310,4
7070,4540,4
7070,4584,4
7070,6694,4
7070,6911,5
7070,12357,4
7070,12467,4
7070,12480,5
7070,13341,5
7071,4310,5
7073,6581,4
7073,7758,5
7077,4320,5
7078,4320,5
7079,4320,4
7081,4572,5
7081,4584,5
7081,4644,5
7081,4651,4
7081,6955,5
7081,12664,2
7081,13523,4
7081,13528,4
7081,15446,4
7082,7705,5
7083,4326,4
7084,4326,5
7084,4452,5
7084,4793,5
7084,11113,5
7084,11425,5
7086,10235,5
7086,12297,5
7088,4554,4
7090,4338,4
7091,4338,5
7092,4338,5
7092,10296,5
7093,4338,5
7094,11091,5
7094,13027,3
7094,15300,4
7096,12405,5
7097,4649,4
7099,4354,5
7099,6147,5
7099,6179,5
7100,4354,4
7100,12383,4
7101,4354,4
7103,10569,5
7103,12138,5
7106,4362,5
7107,4362,5
7110,4691,4
7114,4379,5
7115,4379,5
7116,4379,5
7116,14562,5
7117,4380,5
7117,12385,5
7118,4380,4
7118,7070,3
7120,12085,5
7123,12741,5
7127,6365,3
7131,6897,4
7131,9268,4
7132,4399,5
7133,14350,5
7133,14757,5
7136,4517,4
7136,6733,2
7137,9176,4
7138,4413,4
7138,8210,5
7139,4413,5
7139,7655,5
7139,12310,3
7140,4413,4
7140,11113,5
7141,4413,5
7141,4632,5
7141,7293,3
7141,9268,5
7141,9405,5
7142,4414,5
7143,4414,3
7144,4414,5
7145,4414,5
7147,6210,4
7147,7504,5
7147,12995,3
7148,4418,1
7148,4473,4
7148,4572,4
7148,4587,2
7149,4421,5
7149,5514,5
7149,6316,4
7149,6331,5
7149,7095,5
7149,8025,4
7149,11974,5
7149,12418,5
7149,12427,5
7149,12460,5
7149,12504,5
7149,13004,5
7149,13232,5
7153,4425,5
7154,4425,5
7154,9270,5
7154,14514,5
7155,4425,4
7155,4510,2
7156,4426,5
7157,4426,5
7158,4426,2
7159,4426,4
7159,4503,5
7159,11346,5
7159,12426,4
7160,4428,4
7161,4428,4
7161,6309,4
7161,12369,4
7161,12975,5
7162,4428,4
7163,4428,4
7164,4428,4
7164,4503,2
7164,6694,4
7164,12103,5
7165,4428,5
7165,6600,4
7165,11346,5
7165,11487,5
7165,13446,3
7166,4428,5
7167,4428,5
7167,5067,5
7167,5154,4
7167,7634,5
7167,7796,5
7167,14523,5
7168,4428,5
7169,4428,4
7170,4428,5
7170,10179,5
7170,13390,1
7170,14559,4
7171,4428,2
7172,14428,5
7172,14480,4
7173,11029,5
7173,12364,5
7173,12369,5
7173,12479,4
7173,13033,5
7173,13347,5
7176,4435,5
7176,6559,5
7176,6607,5
7176,6644,4
7176,13067,3
7177,4435,5
7178,4435,5
7178,12477,2
7180,4442,5
7180,10350,5
7181,4442,5
7181,10107,4
7182,4442,5
7184,4446,5
7185,4446,5
7186,4446,5
7188,4634,5
7188,11009,4
7190,6019,4
7191,4452,4
7192,4454,4
7192,12462,5
7193,4454,5
7194,4454,5
7195,4455,4
7196,4455,4
7196,6604,5
7196,12479,4
7197,4455,3
7198,4456,3
7199,4456,5
7199,4477,5
7199,4646,5
7199,12622,5
7199,13036,5
7200,4456,5
7203,13560,4
7206,4466,5
7206,12476,5
7206,13033,5
7207,4467,5
7207,6616,5
7208,4467,4
7209,4467,5
7209,12334,3
7209,12364,4
7210,4467,5
7211,4467,5
7216,4473,5
7216,4488,4
7217,4473,3
7218,4473,5
7219,4473,5
7220,4473,4
7220,7332,4
7220,11649,5
7222,4477,4
7223,4477,5
7224,4477,4
7224,11959,5
7224,11978,5
7224,12072,3
7224,12257,4
7224,12324,3
7224,12357,5
7224,12462,4
7224,12575,5
7224,12655,5
7224,12995,4
7224,13012,1
7224,13067,4
7224,13209,4
7224,13247,3
7224,13364,4
7224,13385,5
7224,13419,5
7224,13517,5
7224,13608,4
7224,13666,5
7225,4479,5
7229,4488,2
7230,4488,4
7230,4587,4
7230,4588,5
7230,4611,4
7230,15200,4
7231,15045,5
7233,4661,5
7233,7718,5
7233,8980,4
7233,9054,5
7236,4653,5
7236,5447,5
7236,12654,5
7236,13056,4
7237,7770,4
7237,7827,5
7237,8652,5
7237,13143,4
7237,13227,4
7237,15058,4
7238,4502,4
7239,4502,4
7240,4503,2
7241,4503,4
7241,8640,4
7242,4503,4
7243,4503,5
7244,4503,2
7244,13662,4
7245,4503,5
7246,4503,4
7246,6891,4
7246,7611,5
7247,4503,5
7247,4868,5
7247,6291,5
7247,8210,5
7247,8302,5
7247,8643,5
7247,12975,4
7248,4503,5
7249,6513,4
7249,10267,5
7249,13129,5
7250,12313,5
7250,12793,5
7251,6119,5
7251,6119,5
7253,4510,4
7253,13164,4
7254,4510,5
7254,4572,5
7255,4510,3
7258,4517,4
7258,4523,5
7259,4517,5
7260,4517,5
7260,6858,5
7261,4517,5
7261,11469,5
7262,4517,3
7262,4625,5
7263,4517,5
7264,4523,5
7265,4523,5
7265,10295,4
7266,4523,4
7266,4640,4
7267,4523,5
7268,4523,5
7268,9077,4
7269,4523,5
7270,4523,5
7271,4523,4
7271,12103,4
7272,4523,5
7273,4523,5
7274,4523,5
7275,4523,4
7276,4524,5
7276,4588,3
7276,8705,4
7276,13234,5
7276,14530,4
7276,15025,4
7277,4524,5
7278,4524,5
7279,4524,4
7280,4524,4
7281,4524,4
7282,4524,5
7283,4524,4
7283,11978,4
7284,4524,5
7286,4531,4
7287,4531,4
7288,4535,4
7289,4535,4
7290,4535,5
7292,4540,5
7292,5625,4
7293,4540,2
7294,4540,4
7294,13097,4
7295,4541,4
7295,6289,5
7296,4541,5
7297,4541,4
7298,8872,5
7298,12136,5
7298,12654,4
7298,14501,5
7302,4554,2
7303,4554,4
7304,4554,4
7305,4554,5
7305,6267,3
7305,6613,4
7305,8765,5
7305,13164,5
7305,14986,2
7306,4554,4
7307,4554,5
7308,4554,5
7308,6829,5
7309,4554,2
7310,4554,5
7310,7770,5
7310,8703,5
7310,8905,5
7310,11020,5
7310,11240,5
7310,13308,4
7310,13341,5
7311,4554,4
7311,6653,5
7312,4554,2
7315,4560,5
7315,12193,3
7316,4560,5
7317,4560,5
7318,4560,5
7319,8327,4
7321,12089,5
7321,13164,5
7322,4572,4
7324,10296,5
7324,13620,4
7326,4584,5
7327,4584,5
7327,12329,5
7327,12622,4
7328,4584,5
7329,4584,5
7330,4584,4
7331,4584,5
7332,4584,5
7333,6861,3
7333,12281,4
7333,15152,5
7334,4587,4
7335,4588,5
7336,4588,5
7336,7996,4
7336,13787,4
7336,14262,5
7337,11103,4
7338,4592,5
7339,4595,5
7340,4595,3
7340,13446,4
7340,15192,4
7341,4595,3
7341,12100,4
7342,4595,4
7343,4595,4
7343,15233,5
7344,4596,4
7344,5086,5
7348,8727,4
7349,6196,5
7350,6939,5
7350,8938,3
7351,4606,5
7351,7816,4
7351,12442,5
7352,4606,5
7352,10296,5
7352,11195,5
7353,4608,3
7353,9081,2
7353,9264,5
7353,11959,4
7353,12075,5
7353,12106,5
7353,12816,5
7353,12959,5
7353,13341,4
7353,13400,2
7353,13513,2
7353,13528,3
7353,13564,3
7353,13624,5
7353,15500,3
7354,4611,5
7354,12445,4
7355,4611,4
7356,4612,5
7356,6943,1
7356,6944,5
7356,12145,4
7356,15263,4
7356,15283,3
7356,15301,2
7356,15308,4
7356,15336,5
7357,4612,5
7357,4653,5
7357,7438,4
7357,11649,5
7357,11921,5
7357,12490,5
7358,4613,5
7359,4613,4
7360,12021,5
7360,15512,2
7363,4625,3
7363,12246,4
7364,4625,3
7364,10179,5
7365,4625,3
7366,4625,2
7367,4625,3
7368,4625,5
7368,6897,3
7368,8997,4
7368,13385,5
7368,15169,2
7369,4625,4
7369,14354,4
7370,4625,5
7371,4625,4
7372,4625,3
7372,8591,4
7373,4625,3
7373,6901,5
7374,4625,4
7374,8905,4
7374,9268,4
7374,13419,3
7374,13485,4
7374,15197,4
7375,4625,5
7376,4625,5
7377,4625,5
7377,4653,5
7377,12329,5
7377,13584,5
7378,4625,5
7379,4625,5
7380,4625,5
7381,4625,5
7381,6905,5
7381,12342,5
7381,13551,5
7382,4625,3
7383,4625,5
7384,4625,4
7385,4625,2
7386,4625,4
7387,4625,3
7387,12981,4
7387,13121,5
7387,13746,4
7387,13964,4
7388,4625,5
7389,4625,4
7389,4644,5
7389,7715,4
7389,12454,4
7390,4625,4
7391,4625,4
7392,4629,2
7392,13120,5
7393,4629,1
7393,13027,5
7393,13485,5
7394,4629,5
7395,4629,5
7396,4629,4
7397,4632,2
7398,4632,5
7399,4632,5
7399,12332,3
7399,14480,4
7400,4632,5
7401,4632,5
7402,4632,4
7402,8801,4
7402,11625,5
7402,12468,4
7403,4632,4
7404,4632,5
7404,6299,5
7404,7435,3
7404,10180,5
7405,4632,5
7405,4644,4
7405,4661,5
7405,6119,5
7405,6607,5
7405,8843,3
7405,9211,3
7405,12417,5
7405,12450,5
7406,4632,5
7407,4632,3
7408,4632,5
7408,13209,5
7409,4632,5
7409,7374,4
7410,4632,5
7411,4632,5
7412,4632,5
7413,4632,5
7414,4633,4
7415,4633,4
7416,4633,5
7417,4633,5
7418,4633,5
7418,11445,5
7418,11923,4
7418,12500,4
7419,4633,4
7419,10296,5
7419,11445,5
7420,4633,5
7421,4633,4
7422,4634,5
7423,4634,5
7424,4634,5
7425,4634,4
7426,4634,4
7427,4634,5
7428,4634,4
7428,6785,5
7428,6897,4
7428,7908,4
7429,4634,4
7430,6600,3
7430,6905,5
7430,10296,5
7430,12332,5
7430,15296,5
7432,4640,5
7433,4641,5
7433,11919,5
7434,4644,5
7434,6395,5
7434,13507,5
7435,4644,5
7435,8603,4
7436,4644,5
7437,4644,5
7437,6937,4
7437,6940,4
7437,6958,4
7438,4644,5
7439,4644,5
7440,4644,5
7440,6616,5
7441,4644,5
7441,7060,4
7441,11507,5
7442,4644,4
7443,4644,5
7444,4646,3
7444,6316,5
7444,9067,5
7444,9123,4
7444,11346,4
7444,12957,5
7444,13067,3
7444,13468,3
7444,13567,4
7444,15377,2
7445,4649,5
7445,6161,5
7445,6565,5
7445,13199,4
7446,4649,4
7447,4649,4
7448,4649,5
7448,6107,4
7449,4649,5
7450,4649,5
7450,6240,5
7450,6844,4
7450,7809,5
7450,12785,5
7450,12936,5
7451,4649,5
7451,13586,5
7452,4649,3
7453,4649,5
7454,4649,5
7455,4651,2
7456,4651,3
7457,4651,3
7458,4651,2
7459,4651,4
7460,4653,5
7461,4653,5
7461,13163,5
7462,4653,5
7463,4653,5
7463,15228,1
7464,4653,5
7464,6955,4
7465,4653,5
7466,4661,5
7466,6939,3
7466,11194,5
7467,4661,5
7468,4662,5
7468,9316,4
7468,13624,4
7469,4662,5
7470,4674,4
7470,6958,5
7471,4674,1
7472,4680,5
7473,4680,5
7475,4683,4
7476,4683,5
7476,13646,5
7478,6901,4
7478,13347,3
7478,15198,2
7479,4696,5
7479,9077,5
7479,13620,3
7480,4696,5
7480,8568,3
7480,8600,5
7480,13624,4
7481,4696,5
7482,4706,5
7483,6363,4
7485,4709,5
7486,4709,4
7486,13666,4
7487,4709,5
7487,9241,5
7487,13666,4
7488,4710,5
7488,10380,4
7488,10576,1
7488,11106,3
7489,4715,4
7490,4716,5
7490,7483,4
7490,9079,4
7490,9602,3
7490,13608,3
7490,13950,4
7491,4720,4
7492,4720,4
7492,9264,3
7493,4720,5
7494,12118,5
7495,4735,5
7496,4735,5
7498,6261,4
7498,7387,5
7500,9342,5
7501,4793,5
7501,15633,3
7502,4794,4
7503,4794,4
7504,4798,4
7504,6937,5
7504,13581,5
7505,8233,5
7505,14647,5
7508,4812,5
7508,7140,3
7508,9523,2
7508,9536,5
7508,9573,5
7508,12162,5
7508,12208,5
7508,13900,4
7508,15042,4
7509,4812,5
7509,7670,5
7510,4812,4
7510,15525,4
7511,4812,4
7512,4812,3
7512,13900,4
7513,4812,5
7514,4812,1
7519,4827,5
7520,4827,4
7520,14435,4
7522,7027,5
7527,4858,5
7527,9573,5
7527,15616,4
7527,15955,1
7528,4868,5
7529,4868,5
7529,9295,4
7529,12297,4
7529,13964,5
7530,4868,4
7531,4868,5
7532,4868,4
7533,4868,5
7534,4868,5
7535,4868,4
7535,10836,5
7535,11622,4
7536,4868,5
7537,4870,4
7537,8765,5
7537,13655,4
7537,13666,3
7538,4870,5
7539,4870,5
7540,4870,4
7540,14147,5
7541,4870,5
7542,4870,5
7542,14004,5
7543,4870,5
7544,10849,3
7546,4892,5
7547,4900,5
7548,4900,4
7549,4900,4
7551,13528,4
7551,14006,4
7553,4939,5
7554,4939,5
7554,13517,5
7555,4939,5
7556,4939,4
7557,4939,5
7558,4939,5
7560,10084,5
7561,14179,4
7563,7438,4
7563,9536,4
7563,10123,4
7563,10156,4
7563,10176,5
7563,10185,5
7563,10237,5
7563,10416,4
7563,10452,5
7563,11625,4
7563,11798,5
7563,11987,5
7563,12007,4
7563,12008,4
7563,12297,3
7563,12622,4
7563,13382,4
7563,13412,4
7563,14428,2
7563,14507,4
7563,15045,4
7564,6607,3
7566,5002,5
7568,4998,4
7571,5015,4
7572,5015,5
7572,11649,4
7572,12059,4
7572,12088,4
7572,14416,5
7573,5016,4
7574,5016,4
7575,5016,5
7576,5016,5
7576,6113,5
7576,6267,4
7577,5016,5
7578,5016,5
7578,6068,5
7579,5019,5
7579,6420,5
7579,11976,3
7579,13037,4
7580,5019,5
7581,5019,5
7582,5019,5
7582,6307,4
7582,10102,5
7582,12104,5
7582,13054,4
7583,5019,5
7584,5019,4
7584,5510,5
7585,5019,5
7586,5020,1
7586,7584,5
7587,5020,4
7588,5020,4
7588,5063,5
7588,11407,5
7588,13461,5
7589,5020,2
7590,14506,5
7592,5031,4
7593,5079,5
7593,5080,4
7595,5031,3
7595,5033,4
7595,5067,3
7595,5080,4
7595,5095,4
7595,5124,5
7595,5129,3
7595,5473,4
7595,9299,5
7597,5033,4
7597,14428,4
7599,5031,4
7600,5031,2
7601,5031,3
7601,7584,5
7602,5031,5
7603,5031,4
7603,5086,5
7605,5033,5
7606,5033,2
7607,5034,5
7608,5034,5
7608,6200,5
7608,12263,5
7609,5034,5
7609,5057,5
7609,5099,5
7609,5626,5
7609,6119,5
7609,7630,5
7609,7632,5
7609,7658,5
7609,7792,5
7609,7839,5
7609,7951,5
7609,8591,5
7609,8733,5
7609,9065,5
7610,5034,5
7610,6068,4
7610,11917,4
7610,12016,1
7610,12105,3
7611,5036,5
7612,5036,5
7613,5038,5
7613,6152,5
7614,5038,5
7615,5038,5
7616,6267,3
7616,7815,5
7617,5551,4
7617,8664,4
7617,9759,4
7617,14431,4
7617,15036,3
7618,5043,4
7621,14404,4
7622,5046,5
7622,6068,4
7622,6562,3
7623,5046,5
7624,5046,4
7624,12100,4
7625,5046,5
7625,7582,5
7626,5046,2
7626,5049,4
7626,6047,3
7626,11959,4
7626,12135,1
7627,5046,5
7627,7628,3
7628,5046,5
7629,5046,5
7630,5046,5
7630,6119,5
7631,5046,5
7631,12383,5
7632,5046,3
7633,5046,2
7633,6447,2
7634,5046,4
7635,5046,5
7636,5046,3
7636,6447,3
7637,5046,1
7637,6119,5
7637,6174,4
7637,7628,4
7638,5046,2
7639,5046,5
7639,5046,5
7639,6032,4
7639,6068,4
7639,6119,5
7639,6159,5
7639,6196,4
7640,5046,4
7641,5046,4
7641,12516,5
7642,5046,5
7642,6166,5
7642,7508,5
7642,8637,4
7643,5046,3
7644,5046,4
7644,6174,3
7645,5046,5
7646,5046,5
7646,6032,4
7646,6106,5
7646,7404,4
7646,14447,5
7647,5046,5
7647,6212,5
7648,5046,5
7648,6047,5
7648,6068,5
7649,5046,4
7650,5046,2
7651,5046,2
7651,12404,4
7652,5046,5
7653,5046,5
7654,5046,4
7655,5046,1
7655,11255,5
7656,5046,5
7658,5048,5
7659,5049,4
7659,6112,4
7659,7372,4
7659,7381,3
7659,7442,4
7659,11918,3
7659,11960,5
7659,11987,3
7659,12575,2
7660,5049,5
7661,5049,5
7662,5049,5
7662,7816,2
7662,12135,4
7663,5049,5
7664,5049,5
7664,6125,5
7665,5049,5
7666,5049,4
7666,6728,4
7666,7557,5
7666,7815,4
7666,12091,4
